30.577	83.402	57.506	0.596	83.149	32.26	45.865	60.89	89.561	99.111	66.073	28.996	9.524	84.068	52.612	25.832	90.569	83.28	50.864	39.593	83.115	12.979	8.401	75.048	25.815	31.189	59.062	93.094	81.0	57.752	99.607	63.14	46.998	75.421	32.265	22.06	99.213	80.056	48.157	57.801	15.077	36.311	56.347	13.141	19.316	86.721	21.213	35.694	45.465	56.727	56.831	83.902	47.151	95.901	41.249	35.633	8.396	96.579	55.802	35.877	96.024	35.021	25.037	63.169	69.251	87.437	31.347	90.486	11.606	83.411	5.065	65.75	78.591	72.652	45.577	39.461	60.792	97.519	11.897	22.576	46.668	83.374	32.206	66.428	31.805	81.582	20.992	18.308	62.182	25.859	59.738	21.265	17.8	91.658	92.499	94.748	40.049	80.443	11.249	53.902	
81.234	85.901	57.541	99.659	7.944	37.592	46.802	39.186	21.273	58.972	29.507	76.84	66.383	21.404	39.494	49.456	91.495	23.487	43.862	66.613	82.116	75.959	1.16	56.475	40.16	26.368	55.0	10.853	99.589	14.909	38.752	69.347	70.306	13.014	43.647	81.712	80.244	59.7	7.393	40.076	41.948	77.172	13.327	78.164	4.427	16.805	51.143	93.392	63.632	59.387	79.425	59.524	95.662	69.377	47.475	62.491	45.621	81.948	79.339	10.076	52.057	83.698	96.489	37.335	11.969	33.19	57.25	53.949	94.621	55.82	20.87	57.146	93.757	39.071	2.027	64.387	67.233	48.788	67.612	3.73	50.754	84.895	41.774	36.547	48.055	95.841	27.52	77.287	93.764	75.077	23.541	17.97	57.136	69.968	13.51	61.334	4.932	43.845	31.716	15.869	
69.982	45.224	63.718	8.384	78.265	54.769	23.602	25.365	71.855	0.189	60.435	3.027	27.65	51.996	85.717	47.819	12.559	38.963	80.882	84.05	34.612	51.099	39.305	93.398	46.501	30.088	20.85	32.235	33.1	82.42	48.594	87.02	67.763	88.781	57.205	55.479	53.548	24.802	10.313	21.807	74.97	52.885	40.288	27.876	73.496	92.589	27.972	29.203	25.721	27.905	32.213	64.399	47.009	63.809	99.44	59.884	65.334	1.545	32.093	37.824	10.198	62.406	71.317	94.605	39.682	53.112	54.196	69.54	85.065	32.42	38.629	29.134	26.886	8.202	50.056	50.879	28.975	67.017	93.356	2.389	47.623	14.037	90.546	76.615	1.999	80.238	50.311	61.953	38.819	35.856	48.94	97.261	49.403	34.38	3.885	86.075	0.498	99.75	50.971	21.82	
21.538	60.88	94.169	6.318	50.542	32.325	82.899	27.616	78.413	37.604	85.976	99.988	47.134	72.595	73.612	58.853	51.206	10.438	89.277	46.488	63.648	56.477	91.778	20.543	57.972	72.048	74.562	66.725	25.758	99.301	24.042	99.439	95.835	35.725	61.643	89.734	45.512	26.71	25.318	68.624	56.907	67.192	85.424	15.632	12.169	29.347	57.158	57.377	40.209	62.267	67.134	69.069	24.531	41.714	55.239	92.984	56.87	83.271	44.563	62.298	74.555	70.606	91.968	46.105	50.846	92.074	39.794	12.008	17.011	23.49	25.223	36.361	82.448	42.672	67.964	79.07	84.94	12.245	49.259	79.773	46.928	21.173	15.556	25.328	35.689	32.633	88.776	84.687	25.402	46.104	41.75	6.576	37.283	44.898	2.17	27.839	90.362	66.904	81.338	45.862	
29.898	5.89	84.996	67.19	13.058	23.522	52.726	56.267	22.209	28.095	89.639	73.175	44.995	54.983	99.536	7.29	7.369	65.97	2.22	85.011	70.836	69.832	19.319	53.98	8.387	54.966	42.753	23.695	54.954	16.335	57.905	72.963	87.68	53.634	79.563	18.339	28.914	15.343	72.898	74.503	80.544	64.207	73.985	27.489	92.139	43.685	94.829	84.727	37.339	32.04	96.354	62.052	23.039	81.004	39.495	17.171	84.121	49.31	79.317	41.485	22.851	57.918	49.984	77.773	36.515	13.358	99.455	39.885	39.477	68.391	71.913	72.466	26.572	15.062	3.262	3.615	43.562	34.211	90.391	11.5	27.398	57.649	18.475	47.109	54.101	34.469	82.222	29.642	85.299	31.307	16.773	58.502	35.823	37.917	61.861	66.391	94.217	94.015	18.875	71.72	
15.623	1.114	24.647	75.355	72.232	33.971	58.036	86.666	90.317	20.229	15.824	56.91	24.877	14.004	42.961	44.158	22.966	49.408	78.853	33.319	5.048	23.365	86.165	87.239	50.053	23.597	61.56	10.407	4.26	87.292	88.769	65.524	46.772	48.689	83.606	94.973	35.03	9.733	97.781	64.198	22.691	46.921	93.811	62.047	89.144	49.621	76.841	64.328	45.059	70.375	70.843	91.16	81.567	56.088	56.481	66.116	12.022	20.505	45.788	15.745	14.781	13.013	54.888	31.74	23.013	36.553	50.117	54.828	23.294	68.296	85.202	29.425	18.578	40.773	17.566	21.131	83.105	48.239	90.354	85.37	86.918	53.327	93.441	24.747	95.876	82.436	71.471	75.198	59.387	14.76	29.873	16.513	82.585	89.558	0.855	11.547	42.237	78.942	70.522	40.231	
46.425	99.419	35.55	9.446	56.865	64.359	53.267	87.87	89.714	11.725	72.523	36.131	85.82	76.661	84.38	76.891	94.571	16.881	11.466	76.925	46.855	40.337	62.707	93.85	2.147	29.262	16.232	73.829	42.266	2.422	57.368	73.39	50.154	8.33	90.937	18.468	55.803	96.122	67.505	6.796	53.47	67.989	11.719	6.028	94.412	77.249	17.57	99.224	37.579	99.571	80.189	81.825	97.069	71.348	66.686	19.773	59.618	58.834	89.589	37.15	57.978	94.431	35.599	13.511	76.793	92.386	19.655	36.025	36.392	35.168	79.719	69.622	46.926	3.893	1.223	79.517	50.337	11.473	61.785	64.8	70.912	85.489	16.577	39.245	76.482	39.333	2.654	26.026	11.829	64.766	26.564	16.729	3.44	76.805	13.746	81.893	50.49	42.736	40.489	10.205	
10.759	31.041	39.641	96.587	62.192	23.158	69.801	95.569	70.868	41.261	64.361	5.688	24.42	58.613	31.595	53.07	96.236	75.542	59.843	97.927	90.292	63.739	92.937	96.409	79.035	4.322	80.121	12.029	87.485	70.979	72.036	85.871	95.534	38.516	29.737	42.8	27.434	29.277	37.261	32.142	72.53	45.123	59.884	75.578	34.545	71.078	70.05	22.444	38.045	78.218	70.812	93.216	30.207	98.035	82.691	25.629	3.591	88.231	24.006	24.702	31.362	60.821	7.019	57.881	50.232	97.381	92.647	29.591	48.386	33.427	95.027	15.654	15.735	54.182	3.879	37.371	92.074	7.33	97.412	7.497	5.069	4.889	51.392	85.901	24.466	55.949	11.079	41.402	71.511	44.789	81.844	28.08	13.301	44.744	11.608	49.315	40.628	37.22	83.628	0.86	
74.848	87.373	11.7	55.452	74.408	13.213	31.507	75.778	14.895	73.296	11.627	20.064	97.796	89.646	65.627	35.109	2.653	17.199	32.694	15.281	34.899	68.799	8.434	42.818	37.335	5.655	49.732	14.694	27.141	7.204	47.995	4.421	92.191	41.386	63.63	3.29	30.618	66.678	41.251	34.92	45.752	10.534	79.936	39.408	14.918	85.431	15.713	78.929	35.054	23.334	84.532	25.338	10.692	32.139	73.119	52.153	90.605	3.557	32.395	68.206	78.211	30.869	23.562	98.353	37.863	27.145	90.475	37.799	94.202	69.759	3.611	80.927	74.992	35.402	0.689	52.947	79.216	31.325	56.941	53.264	61.653	73.143	54.058	53.131	12.789	7.304	80.977	77.004	78.607	27.201	91.997	36.927	8.674	85.908	68.082	82.344	42.891	65.656	75.775	73.959	
47.401	24.395	94.795	89.529	88.329	3.211	90.162	21.971	88.431	44.827	37.64	35.677	46.145	43.071	72.276	5.679	9.177	15.936	19.017	76.067	85.456	70.748	81.646	39.042	43.148	8.952	11.692	54.043	98.386	0.153	52.514	97.573	14.482	40.315	55.407	58.662	39.588	97.389	94.375	72.365	91.148	39.145	64.114	14.238	54.933	32.624	31.791	62.438	4.064	2.362	27.364	70.913	59.131	35.434	99.476	87.069	4.405	25.355	34.352	90.403	47.044	54.015	33.685	24.739	56.372	21.078	74.142	46.059	48.466	43.642	25.906	10.338	87.673	65.478	90.587	81.373	61.135	34.78	29.878	47.268	45.001	32.129	95.456	96.087	21.734	56.225	37.965	16.085	26.755	3.981	68.286	54.034	99.654	13.674	67.863	86.324	90.284	75.102	96.479	31.851	
