77.586	4.379	6.631	80.514	8.809	66.099	67.893	29.135	37.361	18.442	30.994	34.712	26.976	82.777	11.655	0.164	49.385	69.6	79.263	92.952	48.975	56.914	67.518	71.661	11.22	41.508	46.565	99.61	35.906	38.861	91.668	19.69	16.236	67.67	60.109	63.989	3.142	18.356	92.804	24.176	90.483	71.442	90.019	14.184	91.271	1.275	71.63	15.438	87.658	73.379	21.491	6.68	28.168	19.543	32.812	45.378	14.462	53.807	16.803	85.799	66.948	74.594	10.422	89.975	83.592	83.521	20.695	12.155	9.565	39.779	72.877	14.732	16.645	60.493	87.625	4.245	50.835	72.094	98.394	59.701	44.193	15.481	34.423	62.323	2.637	8.647	36.972	25.737	75.306	74.434	46.858	68.695	83.059	48.221	99.92	68.623	33.765	90.582	93.633	83.582	
80.265	43.361	42.953	32.701	83.263	84.094	26.323	80.676	25.828	53.334	33.848	80.647	88.831	52.208	68.773	91.552	37.325	33.393	20.711	1.043	86.77	37.716	24.468	53.055	14.923	60.707	41.836	0.375	60.354	68.689	55.402	76.818	1.755	22.359	43.199	11.101	43.556	7.344	10.938	85.043	42.831	15.803	94.581	72.43	0.088	70.944	10.206	81.69	2.254	37.17	20.357	65.459	49.995	12.601	6.53	53.213	23.518	57.808	85.94	9.29	41.079	74.904	87.404	17.982	42.63	14.456	5.928	49.793	87.427	54.237	88.548	68.536	88.847	63.433	64.938	97.635	22.294	38.688	25.537	75.803	32.78	74.245	67.164	97.226	37.615	7.444	71.54	49.43	66.627	62.982	55.668	33.219	7.408	4.551	34.661	73.365	26.318	90.918	67.417	6.205	
17.34	24.938	13.429	60.825	90.313	78.685	15.084	34.247	47.713	75.595	33.918	97.805	14.842	11.423	11.631	61.888	82.142	99.796	97.038	69.245	90.339	35.297	78.683	83.276	39.185	77.248	89.504	87.025	28.836	70.758	4.717	11.051	49.199	38.075	36.997	63.903	17.095	92.962	44.075	47.627	23.677	53.507	3.029	2.549	95.222	54.714	72.82	40.511	89.343	91.183	62.048	93.816	45.55	52.343	42.448	28.313	84.261	47.945	0.263	43.388	1.543	59.893	97.477	9.059	38.226	98.021	22.742	70.933	11.499	82.019	47.92	87.484	84.71	19.488	70.274	50.93	16.795	0.984	12.668	82.913	76.617	86.895	74.518	89.276	29.472	18.143	74.786	4.39	3.119	42.955	4.959	54.841	18.894	15.307	14.754	24.688	29.844	87.181	86.18	10.1	
42.269	86.373	12.65	9.85	9.665	44.361	88.965	9.98	78.785	14.622	35.307	85.878	36.377	0.771	23.762	63.071	52.136	96.06	49.451	49.249	38.509	20.994	89.998	74.334	51.194	34.207	26.834	52.855	35.55	83.273	59.785	13.454	83.595	56.712	32.382	24.045	3.844	96.245	99.522	77.966	22.016	29.197	11.381	96.385	24.427	84.983	57.902	45.317	27.893	66.711	16.693	61.788	10.072	59.214	73.857	32.977	62.351	68.189	42.045	74.655	33.8	1.618	82.937	10.76	19.116	24.307	52.39	64.66	6.133	39.082	25.657	34.488	39.17	74.118	27.359	39.826	73.341	84.821	86.311	95.142	91.92	10.872	58.823	86.53	33.968	64.239	15.783	2.634	32.633	62.392	68.578	98.085	95.882	62.424	16.86	48.345	70.923	96.42	37.165	88.522	
21.127	56.184	95.569	15.575	10.038	26.297	59.853	73.232	30.843	18.482	7.049	32.034	41.722	17.394	70.781	23.1	67.512	8.196	49.477	83.524	6.417	19.664	1.297	23.766	36.8	83.07	84.564	32.948	53.563	76.717	63.487	96.67	76.264	98.758	88.137	13.787	61.773	86.805	74.936	63.497	23.186	81.848	59.311	92.192	3.641	16.11	65.702	60.694	78.794	89.757	41.789	16.82	64.949	89.716	33.56	35.667	91.148	95.389	35.788	0.562	53.045	10.675	38.489	81.325	3.947	59.445	4.106	3.306	54.149	82.536	52.455	90.594	43.528	78.276	0.864	9.869	24.352	35.744	5.483	37.553	41.315	20.169	76.411	22.242	24.091	83.287	94.035	16.825	13.995	87.959	36.937	10.289	30.841	55.994	42.721	97.868	48.68	70.858	62.284	90.041	
89.808	92.864	35.352	75.806	65.314	73.384	10.489	23.724	87.374	86.825	56.347	25.438	53.61	34.291	62.564	60.658	57.08	11.303	8.514	90.07	6.758	73.384	86.03	63.181	52.891	78.007	98.222	61.806	99.189	29.113	20.731	86.72	49.519	1.306	3.976	34.941	80.655	74.834	15.427	8.166	54.57	69.593	69.414	39.098	83.884	26.63	68.693	21.682	42.281	49.036	86.734	83.748	68.084	80.579	52.636	46.092	43.608	70.091	61.583	70.749	45.56	42.364	22.949	12.991	52.431	72.179	75.402	56.561	63.704	37.117	43.812	29.705	32.653	6.912	86.261	70.746	39.632	12.374	81.156	36.269	35.94	25.265	34.187	22.44	69.728	72.057	42.817	0.525	64.879	99.075	42.012	51.383	61.36	4.342	69.076	20.515	41.325	52.264	27.746	5.199	
59.038	91.337	2.119	28.298	64.689	2.18	69.495	49.532	62.278	13.429	87.919	14.315	69.936	36.437	88.942	42.689	57.434	86.213	89.072	16.475	20.073	75.651	44.405	31.438	10.771	92.887	12.077	43.073	92.87	97.463	49.483	49.589	95.035	0.002	77.603	23.695	46.598	22.237	58.315	26.013	46.793	69.452	87.243	7.254	74.54	85.824	83.458	33.722	76.81	4.609	65.273	51.286	83.042	49.785	37.406	36.665	80.717	93.484	78.932	71.652	52.875	24.46	13.761	15.88	22.254	36.802	65.742	46.789	68.665	5.276	49.081	81.627	86.334	73.89	21.378	95.656	26.165	47.687	31.403	3.169	24.209	44.262	26.613	73.489	52.126	31.127	46.479	12.81	37.992	47.798	16.834	54.551	96.544	87.381	77.72	65.864	76.814	91.398	22.676	95.965	
82.036	93.756	0.877	63.167	41.867	35.01	35.254	1.821	20.119	56.433	39.468	67.789	22.609	74.924	74.539	31.656	29.156	34.419	71.974	72.58	11.389	27.21	64.373	22.476	13.731	79.457	6.808	0.199	68.77	99.206	42.65	18.443	90.228	92.307	66.082	42.252	36.796	61.94	60.172	27.385	68.364	20.779	44.185	69.193	22.491	61.371	46.704	48.244	23.458	49.91	32.189	67.623	98.834	31.35	47.734	38.637	19.192	59.68	24.094	86.629	95.498	96.184	60.455	16.63	65.629	50.647	45.932	99.799	76.596	75.699	22.495	15.907	22.265	62.908	73.742	14.564	27.716	30.688	31.899	38.446	80.86	38.761	31.441	85.495	99.506	11.636	1.882	73.846	87.839	4.463	84.591	13.207	80.067	98.614	78.869	79.464	91.004	71.483	71.09	35.498	
93.436	45.235	77.341	40.478	20.344	82.632	34.801	42.382	46.409	64.552	10.0	54.035	37.69	53.457	53.129	71.638	70.972	19.805	16.759	6.617	14.995	84.305	74.564	66.519	34.622	7.89	21.1	38.766	25.998	43.431	7.21	2.283	15.814	48.458	67.274	16.307	61.039	46.549	24.315	13.147	66.83	16.519	16.905	52.214	99.785	83.218	77.804	76.346	11.317	81.45	8.474	48.26	1.648	65.447	35.854	34.909	48.762	40.301	8.225	50.585	98.64	98.918	85.505	65.805	63.18	58.279	5.993	38.328	0.451	2.207	66.34	25.097	58.261	54.308	34.481	89.463	46.493	24.408	26.232	26.744	66.267	94.557	15.491	92.979	64.704	36.533	15.19	36.694	2.921	81.819	61.633	1.544	21.849	97.098	58.312	88.905	65.571	53.641	87.027	43.793	
75.103	17.263	73.858	54.937	96.88	27.088	5.5	40.388	59.677	75.947	27.463	23.758	61.322	53.035	19.824	92.974	72.241	60.272	38.509	73.395	6.741	67.879	30.467	40.191	34.932	31.758	79.659	41.086	8.234	55.555	17.423	99.872	49.693	43.642	35.586	23.559	16.641	57.761	73.586	41.566	77.718	59.72	11.895	64.086	58.887	95.258	93.228	58.533	3.763	50.095	10.266	7.954	62.457	88.171	44.064	33.346	70.095	64.232	10.832	32.986	1.26	88.14	76.441	16.248	89.846	6.696	27.8	86.762	85.154	60.247	48.149	60.395	74.522	65.984	29.342	87.175	40.395	77.595	68.389	83.133	35.455	71.817	37.758	67.961	53.274	16.42	89.396	47.445	43.944	81.307	50.94	75.851	74.209	64.649	99.242	82.715	59.869	19.369	51.146	50.98	
